contents,sentiment,sentiment_label
"['gak', 'fungsi', 'liat', 'jadwal', 'aja', 'pas', 'update', 'logout', 'gak', 'daftar', 'login', 'email', 'nomor', 'telp', 'daftar', 'pdhl', 'kalo', 'daftar', 'tulis', 'nya', 'email', 'telp', 'daftar', 'not', 'good', 'semenjak', 'update', 'aplikasi']",-0.35,negative
"['jam', 'beli', 'tiket', 'tampil', 'time', 'out', 'error', 'salah', 'ambil', 'data', 'aplikasi', 'bagus', 'dukung', 'infrastruktur', 'mumpuni', 'tahun', 'solusi', 'pelihara', 'penting', 'beban', 'akses', 'server', 'sifat', 'elastis', 'guna', 'cloud', 'computing', 'really', 'bad', 'service', 'digital', 'era']",-0.3499999999999999,negative
"['jujur', 'aps', 'mudah', 'sulit', 'jaring', 'stabil', 'log', 'aps', 'nya', 'lot', 'minus', 'nya', 'mohon', 'maaf', 'nyata', 'tolong', 'kembali', 'versi', 'krn', 'mudah']",-0.1,negative
"['abis', 'update', 'lancar', 'lot', 'udah', 'gitu', 'pas', 'masuk', 'failed', 'request', 'data', 'heran', 'deh']",-0.5,negative
"['aplikasi', 'sen', 'tiket', 'kereta', 'jadwal', 'alias', 'jadwal', 'kosong', 'pilih', 'stasiun', 'kota', 'kayak', 'jakartabandungjogjasurabaya', 'pilih', 'kereta', 'lokal', 'muncul', 'aplikasi', 'update', 'muncul', 'issue', 'gimana', 'sen', 'tiket', 'kereta', 'jaring', 'stabil', 'udah', 'hapus', 'cache', 'ngebantu', 'banget', 'nyalahin', 'jaring', 'cache', 'masak', 'iya', 'indo', 'complaint', 'alas']",-0.35,negative
"['kai', 'access', 'sih', 'nyiksa', 'banget', 'sumpah', 'log', 'out', 'pas', 'masuk', 'eror', 'mulu', 'gak', 'jaring', 'baik2', 'aja', 'pas', 'buka', 'kai', 'acces', 'langsung', 'down', 'tolong', 'baik', 'susah', 'banget', 'kalo', 'jadi', 'pas', 'boarding']",-0.15555555555555559,negative
"['liat', 'update', 'otomatis', 'tampil', 'kualitas', 'buruk', 'buka', 'app', 'upgrade', 'ulang', 'down', 'otp', 'email', 'ndak', 'masuk', 'email', 'terang', 'email', 'out', 'tampil', 'layan', 'susah']",-0.15555555555555559,negative
"['hadehhh', 'kali', 'masuk', 'suruh', 'sertain', 'email', 'dah', 'gitu', 'failed', 'email', 'dimasukin', 'pdahal', 'kemaren', 'udah', 'sen', 'tiket', 'ehhh', 'buka', 'failed']",-0.5,negative
"['apasih', 'apk', 'cetak', 'bording', 'akun', 'login', 'failed', 'request', 'data', 'gimanaaaaaaaa', 'tolonggg', 'iniiiii']",-0.5,negative
"['failed', 'request', 'data', 'lot', 'pulang', 'pergi', 'kerja', 'susah', 'lambat']",-0.5,negative
"['aplikasi', 'busuk', 'orang', 'itnya', 'payah', 'eror', 'mulu', 'failed', 'sinyal', 'bagus']",-0.5,negative
"['pake', 'adik', 'udah', 'beli', 'tiket', 'ngisi', 'data', 'nik', 'gagal', 'mulu', 'select', 'jenis', 'data', 'mamah', 'logout', 'update', 'update', 'log', 'failed', 'request', 'data', 'oke', 'coba', 'pake', 'pake', 'apk', 'download', 'gilir', 'log', 'failed', 'request', 'data', 'bikin', 'bijak', 'wajib', 'beli', 'tiket', 'online', 'benerin', 'sistem', 'apk', 'nya', 'sosoan', 'bikin', 'bijak', 'wajib', 'beli', 'tiket', 'online']",-0.5,negative
"['aplikasi', 'bantu', 'sayang', 'coba', 'muncul', 'trouble', 'cari', 'kereta', 'lokal', 'terkadang', 'butuh', 'terkadang', 'cepat', 'sistem', 'stabil', 'data', 'tumpang', 'otomatis', 'isi', 'nama', 'ganti', 'bantu', 'mesan', 'nama', 'orang', 'posisi', 'isi', 'data', 'informasi', 'tumpang', 'akun', 'daftar', 'tumpang']",-0.2,negative
"['kai', 'access', 'susah', 'akses', 'udah', 'pake', 'sistem', 'android', 'baru', 'aja', 'susah', 'beli', 'tiket', 'timeout', 'not', 'available', 'channel', 'kai', 'gak', 'tiket', 'sedia', 'cache', 'udah', 'dikosongin', 'reinstall', 'dll', 'tetep', 'gak', 'ngangkat', 'gak', 'tau', 'kasih', 'ulas', 'saking', 'kesel']",-0.2,negative
"['bintang', 'minus', '1000', 'klik', 'minus', '1000', 'update', 'tiket', 'sesuai', 'realtime', 'nya', 'versi', 'aplikasi', 'baru', 'gitu', 'pede', 'benah', 'nipu', 'fasilitas', 'publik', 'milik', 'negara', 'rugi', 'tiket', 'mahal', 'mahal', 'gitu', 'gitu', 'akses', 'sulit', 'loket', 'gak', 'profesional', 'cenderung', 'suka', 'macak', 'doang', 'aduh', 'aduh', 'paket', 'komplit', 'yeee']",-0.1,negative
"['upgrade', 'batal', 'ubah', 'jadwal', 'bawah', 'detail', 'tiket', 'gilir', 'klik', 'batal', 'menu', 'luar', 'muncul', 'beli', 'tiket', 'ubah', 'jadwal', 'tulis', 'beli', 'tiket', 'paksa', 'diiklaskan', 'hangus', 'bad']",-0.6999999999999998,negative
"['metode', 'bayar', 'wallet', 'pake', 'ovo', 'pale', 'kartu', 'pake', 'bank', 'mandiri', 'jelek', 'layan']",-0.21,negative
"['update', 'fine', 'aja', 'udah', 'update', 'eror', 'banget', 'tiket', 'kereta', 'lokal', 'pas', 'pilih', 'kursi', 'sinyal', 'down', 'pdhal', 'oke', 'aja', 'sinyal', 'duh', 'ribet', 'banget', 'tolong', 'baik', 'biar', 'gak', 'butuh', 'koneksi', 'ndak', 'kuaaaat']",-0.012962962962962973,negative
"['bagus', 'versi', 'versi', 'baru', 'bug', 'guna', 'ribet', 'server', 'down']",-0.15555555555555559,negative
"['kecewa', 'niat', 'maju', 'kereta', 'api', 'progam', 'alternatif', 'orang', 'sen', 'tiket', 'suruh', 'pake', 'aplikasi', 'pesan', 'langsung', 'banyak', 'gak', 'duduk', 'orang', 'tua', 'pesan', 'gak', 'pake', 'aplikasi', 'suruh', 'tolong', 'aplikasi', 'senin', 'orang', 'aplikasi', 'sen', 'gak', 'ganti', 'gilir', 'dicancel', 'dana', 'nunggu', 'bulan', 'bad', 'idea']",-0.6999999999999998,negative
"['rubah', 'logo', 'nama', 'sen', 'tiket', 'error', 'install', 'tetep', 'versi', 'lawas', 'biru', 'gimana', 'sistem', 'gak', 'login', 'something', 'went', 'wrong', 'niat', 'gak', 'aplikasi', 'gilir', 'butuh', 'error', 'transisi', 'gak', 'rata', 'solusi', 'gimana', 'login', 'error', 'login', 'hapus', 'data', 'error', 'simple', 'kayak', 'rubah', 'fitur', 'top', 'game']",-0.1,negative
"['bad', 'news', 'berkalikali', 'coba', 'login', 'email', 'edited', 'jaring', 'ulas', 'atas', 'coba', 'login', 'app', 'gojek', 'tdk', 'kendala', 'selang', 'bbrp', 'coba', 'login', 'kendala', 'cari', 'nama', 'stasiun', 'populer', 'tdk', 'opsi', 'muncul', 'sedia', 'populer', 'tolong', 'app', 'versi', 'sedia', 'play', 'store', 'versi', 'sdh', 'uji', 'alih', 'versi', 'sepenuh']",-0.6999999999999998,negative
"['tolong', 'aplikasi', 'benah', 'login', 'aja', 'susah', 'nomor', 'email', 'daftar', 'masuk', 'failed', 'masuk', 'daftar', 'akun', 'pilih', 'kursi', 'daftar', 'gagal', 'sulit']",-0.5,negative
"['request', 'processing', 'failed', 'sihhh']",-0.5,negative
"['coba', 'kemarin', 'sen', 'trouble', 'coba', 'sampe', 'menit', 'tiket', 'nya', 'udah', 'habis', 'udah', 'hasil', 'dpet', 'udah', 'bayar', 'tiket', 'muncul', 'trus', 'duit', 'mana', 'anj', 'edit', 'udah', 'coba', 'sen', 'tiket', 'tetep', 'muncul', 'barcode', 'nya', 'aplikasi', 'solusi', 'cetak', 'loket', 'stasiun', 'hadeh', 'ngerepotin', 'bgt']",-0.2,negative
"['hey', 'kai', 'tolong', 'baik', 'sistem', 'aplikasi', 'rugi', 'customer', 'beli', 'tiket', 'pakai', 'tiket', 'hilang', 'aplikasi', 'gak', 'pakai', 'failed', 'masuk', 'email', 'gak', 'buang2', 'uang', 'aplikasi', 'klo', 'beli', 'jauh2', 'berangkat', 'pakai', 'libur', 'keluarga', 'tiket', 'gak', 'akses', 'gak', 'gawe', 'aplikasi', 'aja', 'klo', 'hasil', 'kecewa', 'ganti', 'rugi', 'tiket']",-0.5,negative
"['orang', 'harus', 'pakai', 'aplikasi', 'reservasi', 'betulin', 'aplikasi', 'metode', 'bayar', 'tambah', 'aplikasi', 'bayar', 'pakai', 'minimal', 'transfer', 'bank', 'alfamart', 'indomaret', 'stasiun', 'lihat', 'tua', 'smartphone', 'kereta', 'api', 'mes', 'tiket', 'mesan', 'online', 'mudah', 'bijak']",-0.1,negative
"['tetiba', 'nyadar', 'update', 'aplikasi', 'baru', 'ikon', 'beda', 'pas', 'buka', 'log', 'ulang', 'log', 'nomor', 'gagal', 'kirim', 'otp', 'log', 'email', 'banget', 'otp', 'nya', 'kirim', 'udah', 'kirim', 'kali', 'nyampe', 'alhasil', 'failed', 'log', 'sumpah', 'mending', 'pke', 'aplikasi', 'drpd', 'kayak', 'gin', 'tolong', 'bikin', 'susah', 'aplikasi', 'online', 'mudah', 'susah', 'drpd', 'pesan', 'offline']",-0.5,negative
"['updatemau', 'login', 'failed', 'request', 'datasusah', 'browser', 'sen', 'tiket', 'susahapalah', 'mau']",-0.5,negative
"['diupdate', 'bug', 'nya', 'parahh', 'masuk', 'akun', 'aja', 'failed', 'request', 'data', 'kocak']",-0.5,negative
"['aplikasi', 'kelas', 'layan', 'call', 'center', 'ajak', 'gaada', 'masak', 'hbs', 'pesan', 'tiket', 'pulang', 'pergi', 'riwayat', 'gaada', 'masuk', 'kreta', 'scan', 'barcode', 'kelas', 'bumn', 'bobrok', 'rugi', 'gin', 'tiket', 'hangus', 'gaada', 'kembali', 'gaada', 'notifikasi', 'apa', 'transportasi', 'bagus', 'sayang', 'layan', 'administrasi', 'bobrok', 'layak', 'rugi', 'guna', 'transportasi', 'respon', 'balas', 'kai', 'aja', 'edit', 'ulas', 'kelas', 'bumn', 'pakai', 'orng', 'nilai', 'bintang', 'tanda', 'buruk']",-0.1,negative
"['buka', 'aplikasi', 'login', 'ulang', 'respon', 'lelet', 'failed', 'request', 'data', 'login', 'ulang']",-0.5,negative
"['login', 'failed', 'request', 'gimana', 'pake', 'tiket']",-0.5,negative
"['aplikasi', 'bad', 'request', 'verifikasi', 'nomor', 'butuh', 'cepet', 'tinggal', 'kereta']",-0.6999999999999998,negative
"['pesan', 'tiket', 'kali', 'cetak', 'tiket', 'saldo', 'kurang', 'asli', 'bad', 'bgt', 'apknya']",-0.6999999999999998,negative
"['aplikasi', 'susah', 'banget', 'update', 'mental', 'truss']",-0.1,negative
"['aplikasi', 'mesen', 'whoosh', 'aja', 'susah', 'nya', 'ampun', 'email', 'failed', 'trus', 'pdahal', 'udh', 'regist', 'premium', 'cepet', 'perbaikin', 'aplikasi', 'loh']",-0.5,negative
"['trouble', 'topup', 'saldo', 'kai', 'pay', 'masuk']",-0.2,negative
"['long', 'out', 'akun', 'masuk', 'susah']",-0.05,negative
"['karuan', 'aplikasi', 'tiket', 'kereta', 'lokal', 'sedia', 'update', 'sistem', 'ampun', 'kasih', 'bintang', 'kasih', 'minus', 'aplikaso', 'nya', 'tailasooo']",-0.1,negative
"['gimana', 'nih', 'uang', 'kai', 'pay', 'kurang', 'tiket', 'failed', 'mulu', 'bner', 'dibenerin', 'meksipun', 'rugi', '24k', 'rugiii']",-0.5,negative
"['kai', 'trouble', 'kah', 'sen', 'tiket', 'kaspro', 'tulis', 'tiket', 'lunas', 'saldo', 'kaspro', 'kurang', 'batal', 'saldo', 'solusi', 'kah']",-0.2,negative
"['bikin', 'apppejabat', 'judgment', 'release', 'app', 'tolol', 'gimana', 'yah', 'aplikasi', 'buka', 'mudah', 'sulit', 'klik', 'jenis', 'kereta', 'kosong', 'klo', 'lot', 'bug', 'error', 'maklum', 'tpi', 'klo', 'skema', 'aplikasi', 'tolol', 'gin', 'sih', 'obat', 'deh', 'tolol', 'update', 'app', 'improve', 'negative', 'issue', 'user', 'wajib', 'baik', 'buka', 'bikin', 'skema', 'aneh2', 'kaya', 'gin', 'nyari', 'tiket', 'buka', 'jenis', 'ret']",-0.3,negative
"['login', 'failed', 'request', 'data']",-0.5,negative
"['asli', 'gak', 'banget', 'abis', 'update', 'suruh', 'login', 'gabisa', 'pakai', 'email', 'tolong', 'baik', 'gak', 'login', 'pakai', 'telp', 'kartu', 'udah', 'mati', 'hilang', 'gak', 'login', 'pakai', 'email', 'minimal', 'kode', 'kirim', 'sms', 'terima', 'kasih', 'moga', 'perhati', 'kai']",-0.1,negative
"['rekomendasi', 'aplikasi', 'sistem', 'buruk', 'salah', 'sistem', 'reschedule', 'bolakbalik', 'stasiun', 'telfon', 'call', 'center', 'pasti', 'tiket', 'refund', 'tiket', 'sesal', 'aplikasi']",-0.1,negative
"['tampil', 'aja', 'baru', 'sistem', 'tetep', 'sampah', 'gajelas', 'banget', 'aplikasi', 'error', 'nya', 'kali', 'login', 'bikin', 'ribet', 'efektif', 'kalo', 'lupa', 'password', 'duh', 'bikin', 'pusing', 'aja', 'cek', 'tiket', 'ribet', 'login']",-0.3,negative
"['beli', 'tiket', 'kai', 'acces', 'timeout', 'tetep', 'potong', 'uang', 'mbanking', 'lapor', 'stasiun', 'call', 'center', 'tindaklanjut', 'apa', 'suruh', 'nunggu']",-0.1,negative
"['nyesel', 'update', 'cmn', 'cek', 'jadwal', 'krl', 'udah', 'pilih', 'stasiun', 'tuju', 'jam', 'nya', 'muncul', 'muncul', 'cmn', 'tulis', 'stasiun', 'temu', 'nulis', 'purwosari', 'udah', 'nyoba', 'nulis', 'stasiun', 'purwosari', 'aja', 'sen', 'tiket', 'krl', 'aja', 'udah', 'ngisi', 'stasiun', 'berangkat', 'tuju', 'cmn', 'muncul', 'salah', 'worst', 'app', 'update', 'ever']",-1.0,negative
"['apk', 'sgt', 'bantu', 'minggu', 'kota', 'kirain', 'apk', 'aja', 'lelet', 'masuk', 'bayar', 'baca', 'ulas', 'bnyk', 'ngalamin', 'gimana', 'nih', 'kai', 'gak', 'rencana', 'baik', 'apk', 'nya', 'sorry', 'bintang', 'utk', 'kerja', 'apk', 'nya', 'kalo', 'kerja', 'staf', 'manag', 'kereta', 'bagus', 'rapi']",-0.5,negative
"['kai', 'lokal', 'minggu', 'server', 'down', 'akses', 'jam', 'jadwal', 'jam', 'set', 'jadwal', 'sore', 'habis', 'reload', 'ulang', 'kali', 'jadwal', 'kalo', 'kasihan', 'bela', 'bangun', 'malem', 'server', 'nya', 'type', 'cepat', 'akses', 'coba', 'pakai', 'iphone', 'samsung']",-0.15555555555555559,negative
"['aplikasi', 'pulang', 'pergi', 'semarang', 'updata', 'biasa2', 'ajah', 'kali', 'update', 'nambah', 'lot', 'jaring', 'ilang', 'nyetak', 'boarding', 'susah', 'sorry', 'bintang', 'mohon', 'baik', 'biar', 'nggak', 'kecewa']",-0.5,negative
"['beda', 'sistem', 'konvensional', 'fitur', 'batal', 'tdk', 'langsung', 'integrasi', 'aplikasi', 'tokopedia', 'sumpah', 'tokopedia', 'dpt', 'cashback', 'tdk', 'mudah', 'aplikasi', 'poor', 'sorry']",-0.45,negative
"['rating', 'bintang', 'bagus', 'bintang', 'diupdate', 'jelek', 'sih', 'milih', 'stasiun', 'cma', 'stasiun', 'favorit', 'ketik', 'stasiun', 'muncul', 'aplikasi', 'layan', 'call', 'sms', 'center', 'guna', 'ngapa2in', 'solusi', 'ketik', 'stasiun', 'muncul']",-0.1,negative
"['maaf', 'kasih', 'bintang', 'nyuruh', 'sen', 'tiket', 'aplikasi', 'minimal', 'prioritas', 'servicenya', 'fiturnya', 'baik', 'bugnya', 'bikin', 'menu', 'pengaduankeluhanbug', 'sen', 'tiket', 'tabrak', 'sen', 'kursi', 'apk', 'close', 'buka', 'isi', 'data', 'nyari', 'milih', 'kursi', 'tabrak', 'sma', 'mes', 'close', 'apk', 'nya', 'gitu', 'mna', '15x', 'gbisa', 'sen', 'nunggu', 'esok', 'keburu', 'bagi', 'tiket', 'sekian']",-0.1,negative
"['duh', 'jelek', 'gin', 'loading', 'enak', 'versi', 'simple', 'mudah', 'efisien', 'tuju', 'nya', 'sih', 'min', 'bikin', 'ribet', 'kaya', 'ken', 'keren', 'jatohnya', 'sulit']",-0.15,negative
"['update', 'aplikasi', 'nya', 'lot', 'banget', 'minbahkan', 'logout', 'sendiripas', 'masuk', 'jdi', 'masuk', 'terang', 'nya', 'failed', 'request', 'udah', 'pake', 'kai', 'acces', 'tolong', 'donk', 'klo', 'pake', 'aplikasiaplikasinya', 'yaa', 'bikin', 'simpel', 'mudah', 'akses', 'nya', 'susah', 'gin']",-0.5,negative
"['opsi', 'bayar', 'pilih', 'bayar', 'singkat', 'bingung', 'aplikasi', 'kai', 'coba', 'cek', 'komentar', 'guna', 'complain', 'down', 'star', 'pantaslaah', 'aplikasi', 'kelas', 'kai', 'simple', 'susah', 'susah', 'baik', 'cepat', 'tarik', 'masyarakat', 'transporrasi', 'masal', 'login', 'bayar', 'aja', 'ribet']",-0.07777777777777779,negative
"['why', 'blank', 'hitam', 'conection', 'try', 'again', 'jaring', 'full', 'bwt', 'aplikasi', 'jalan', 'udah', 'pake', 'wifi', 'aja', 'udah', 'uninstal', 'failed', 'dlm', 'proses', 'maintenaince', 'tolong', 'baik', 'sistem', 'barganti', 'alih', 'apk', 'trims']",-0.05000000000000001,negative
"['semenjak', 'update', 'baru', 'parah', 'lot', 'update', 'bagus', 'buruk', 'tolong', 'baik', 'sen', 'tiket', 'jam', 'ngk', 'kelar', 'kelar', 'failed', 'bagus', 'kai', 'acces', 'mohon', 'baik', 'hambat', 'orang', 'pergi', 'kereta']",-0.5,negative
"['guna', 'aplikasi', 'sulit', 'beli', 'tiket', 'sesi', 'bayar', 'wrong', 'pin', 'stasiun', 'bilang', 'versi', 'androidnya', 'minim', 'coba', 'pake', 'versi', 'android', 'tetep', 'wrong', 'pin', 'niat', 'grapari', 'utara', 'keluh', 'linkaja', 'nya', 'gak', 'masalah', 'dipake', 'bayar', 'sebenernya', 'ngadu', 'bayangin', 'dehh', 'beli', 'tiket', '10rb', 'mondar', 'mandir', 'ngabisin']",-0.5,negative
"['cek', 'jadwal', 'kereta', 'time', 'out', 'ketik', 'kota', 'udah', 'timeout', 'klo', 'bintang', 'minus', 'pilih', 'bagus', 'versi', 'lancar']",-0.1,negative
"['rubah', 'aplikasi', 'errornya', 'jibun', 'akun', 'logout', 'dgn', 'log', 'tulis', 'timeout', 'failed', 'request', 'data', 'tolong', 'baik', 'bug', 'nya']",-0.5,negative
"['login', 'aplikaso', 'buka', 'aplikasi', 'tulis', 'something', 'went', 'wrong', 'bolak', 'hapus', 'cache', 'sampe', 'reinstall', 'hubung', 'adm', 'kai', 'solusi', 'nya', 'bantu', 'paksa', 'unistall']",-0.5,negative
"['ealah', 'udah', 'hard', 'complaint', 'samoe', 'kirim', 'email', 'keluh', 'tetep', 'aja', 'gak', 'updateperbaikan', 'aplikasi', 'broken', 'loading', 'bayar', 'sebentar', 'expired', 'gara', 'nunggu', 'loading', 'inet', 'lancar', 'aja', 'sen', 'tiket', 'input', 'data', 'nik', 'nama', 'input', 'data', 'orang', 'force', 'close', 'buka', 'ulang', 'aplikasi', 'sen', 'hilang', 'kursi', 'udah', 'booking', 'status', 'isi', 'aplikasi', 'official', 'traveloka', 'aja', 'kalah']",-0.33055555555555555,negative
"['liat', 'jadwal', 'kereta', 'pas', 'bookingbayar', 'mental', 'fix', 'mudah', 'akses', 'biar', 'beli', 'kereta', 'aplikasi', 'pake', 'aplikasi']",-0.1,negative
"['inovasi', 'bagus', 'cuman', 'versi', 'baru', 'sepenuh', 'langsung', 'hapus', 'versi', 'tambah', 'layan', 'versi', 'kurang', 'layan', 'tsb', 'karna', 'versi', 'baru', 'trouble', 'kaya', 'apk', 'mesan', 'lokal', 'pleas', 'developer', 'tlg', 'baik']",-0.2,negative
"['sorry', 'bintang', 'login', 'bolak', 'msih', 'ttep', 'gak', 'masuk', 'akun', 'sampe', 'nyoba', 'daftar', 'ttep', 'gak', 'masuk', 'akun', 'pndaftran', 'sukses', 'upgrade', 'gak', 'mohon', 'baik', 'terima', 'kasih']",-0.5,negative
"['duh', 'kecewa', 'suka', 'banget', 'aplikasi', 'login', 'gabisa', 'mulu', 'email', 'passwordnya', 'udah', 'bener', 'koneksi', 'kenceng', 'sampe', 'udah', 'registrasi', 'tetep', 'aja', 'ngga', 'login']",-0.3,negative
"['segi', 'fitur', 'oke', 'utama', 'down', 'error', 'logout', 'account', 'tolong', 'baik', 'aplikasi', 'nya', 'kaya', 'versi', 'butuh', 'aja', 'biar', 'aplikasi', 'layak', 'pake']",-0.15555555555555559,negative
"['apk', 'bintang', 'ttok', 'isi', 'gajelas', 'beli', 'tiket', 'langsung', 'salah', 'apk', 'salah', 'proses', 'kembang', 'kembang', 'mulu', 'maju', 'minimal', 'kembang', 'dikit', 'beli', 'tiket', 'kalo', 'loket', 'kereta', 'minta', 'minimal', 'jam', 'berangkat', 'itu', 'kalo', 'kalo', 'jam', 'berangkat', 'pakai', 'apk', 'huhm', 'liat', 'nyari', 'pulih', 'wkwkw', 'orang', 'luar', 'hidup', 'tau', 'megang', 'pikirin', 'min']",-0.1,negative
"['apk', 'label', 'bumn', 'server', 'kayak', 'sampah', 'lot', 'parah', 'suka', 'tibatiba', 'apk', 'mesen', 'tiket', 'susah', 'mesen', 'tiket', 'buru', 'baik', 'dah', 'kerja', 'tim', 'developer', 'sorry', 'bahasa', 'kasar', 'emang', 'udah', 'berkalikali', 'kaya', 'gin', 'gws', 'dah']",-0.5,negative
"['kecewa', 'aplikasi', 'pesan', 'tiket', 'jam', 'ngebug', 'metode', 'bayar', 'sinyal', 'bagus', 'gaada', 'kendala', 'sinyal', 'selesai', 'coba', 'tiket', 'habis', 'jam', 'coba', 'refresh', 'ulang', 'tiket', 'jam', 'habis', 'buka', 'tiket', 'sedia', 'pas', 'pesan', 'pilih', 'duduk', 'kosong', 'tulis', 'eror', 'udah', 'metode', 'bayar', 'habis', 'duh', 'capek', 'bgtt', 'aplikasi', 'kai', 'kecewa']",-0.3,negative
"['kualitas', 'lupa', 'password', 'ikut', 'tunjuk', 'nya', 'utk', 'reset', 'password', 'input', 'password', 'salah', 'salah', 'pesan', 'error', 'karakter', 'password', 'karakter', 'password', 'tdk', 'dlll', 'ulang', 'kali', 'salah', 'duh', 'etik', 'ulang', 'kali', 'payah', 'mohon', 'aplikasi', 'periksa', 'aplikasi', 'utk', 'instansi', 'level', 'bumn']",-0.3,negative
"['tolong', 'aplikasi', 'baik', 'apk', 'lot', 'respon', 'pesan', 'tiket', 'sulit', 'apk', 'lot', 'bayar', 'apk', 'not', 'respon', 'force', 'closed', 'gitu', 'gimana', 'pesan', 'tiket', 'kayak', 'gin']",-0.1,negative
"['jaring', 'udh', 'bagus', 'loading', 'aneh', 'banget', 'update', 'mending', 'dibalikin', 'kaya', 'versi', 'dlu', 'aja', 'klo', 'gin', 'sulit', 'tumpang', 'kereta', 'beli', 'tiket', 'down', 'moga', 'baik', 'thnks']",-0.15555555555555559,negative
"['aplikasi', 'paksa', 'akibat', 'beban', 'guna', 'baik', 'meyalahkan', 'provider', 'koneksi', 'stabil', 'dll', 'banding', 'versi', 'versi', 'stop', 'flying', 'victim', 'mayoritas', 'keluh', 'rating', 'turun', 'liat', 'mami', 'pesan', 'tiket', 'offline', 'loket']",-0.07500000000000001,negative
"['failed', 'request', 'data', 'gimana', 'maksud', 'login', 'gak', 'bisa2', 'udah', 'bolak', 'uninstall', 'login', 'gak', 'bisa2', 'update', 'mudah', 'canggih', 'ribet', 'suka']",-0.5,negative
"['apaanmau', 'sen', 'tiket', 'trouble', 'layan', 'sedia', 'mulujadinya', 'gabisa', 'pulang', 'kampung', 'susah']",-0.2,negative
"['versi', 'nyusahin', 'dikitdikit', 'akun', 'out', 'masuk', 'time', 'out2', 'mulu', 'sampe', 'cape', 'coba', 'login', 'gak', 'bisa2', 'login', 'failed', 'request', 'data', 'bayar', 'tiket', 'tiket', 'ttp', 'gak', 'muncul', 'saldo', 'kaipay', 'livin', 'mandiri', 'udah', 'potong', 'emang', 'gak', 'kali', 'beli', 'tiket', 'gue']",-0.5,negative
"['aplikasi', 'broken', 'masak', 'bikin', 'akun', 'aja', 'gagal', 'udah', 'isi', 'kolom', 'aja', 'tetep', 'gak', 'format', 'telepon', 'boleh', 'nomor', 'karakter', 'aja', 'ingat', 'nya']",-0.4,negative
"['update', 'versi', 'parah', 'error', 'nya', 'kali', 'pesan', 'tiket', 'jadwal', 'sedia', '4hari', 'minimal', 'pes', 'kereta', 'lokal', 'gimana', 'aplikasi', 'mudah', 'sulit', 'langgan', 'langgan', '15tahun', 'kecewa', 'layan', 'online', 'via', 'kai', 'acces']",-0.1,negative
"['aplikasi', 'error', 'customer', 'service', 'slow', 'respons', 'jam', 'tunggu', 'response', 'bantu', 'pesan', 'tiket', 'notifikasi', 'fail', 'notify', 'reference', 'user', 'experience', 'parah', 'tumpang', 'tau', 'jadwal', 'kereta', 'harga', 'tiket', 'habis', 'kai', 'access', 'bagus', 'update', 'bantu', 'tumpang', 'konsumen', 'rugi', 'buang', 'buang']",-0.4,negative
"['bad', 'banget', 'kelas', 'app', 'bumn', 'lancar', 'cari', 'kereta', 'habis', 'hang', 'close', 'menu', 'menu', 'tumpang', 'pilih', 'kursi', 'bayar', 'sebentar', 'cukk', 'udah', 'pake', 'hape', 'proc', 'snap', '855', 'loh', 'spek', 'hape', 'game', 'berat', 'aja', 'lancar', 'parah', 'nya', 'udah', 'sabar', 'banget', 'hang', 'menu', 'pas', 'bayar', 'hang', 'close', 'lama', 'pas', 'udah', 'bener', 'bayar', 'habis', 'cukk', 'udah', 'bulan', 'tinggal', 'app', 'maju', 'cuk', 'parah']",-0.5499999999999999,negative
